category,category_min_salary,category_max_salary,job_title,job_min_salary,job_max_salary,job_average_salary,salary_range,job_url
Information Technology,1407342,4831276,Software Engineer,1601596,5979052,3790324.0,4377456,https://www.paylab.com/mn/salaryinfo/information-technology/software-engineer?lang=en
Information Technology,1407342,4831276,Software consultant,1376120,4708681,3042400.5,3332561,https://www.paylab.com/mn/salaryinfo/information-technology/software-consultant?lang=en
Information Technology,1407342,4831276,Systems Administrator,1298270,3488415,2393342.5,2190145,https://www.paylab.com/mn/salaryinfo/information-technology/systems-administrator?lang=en
Information Technology,1407342,4831276,Systems Engineer,1375259,4596072,2985665.5,3220813,https://www.paylab.com/mn/salaryinfo/information-technology/systems-engineer?lang=en
Information Technology,1407342,4831276,Technical Writer,1272337,3253080,2262708.5,1980743,https://www.paylab.com/mn/salaryinfo/information-technology/technical-writer?lang=en
Information Technology,1407342,4831276,UX designer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/information-technology/ux-designer?lang=en
Information Technology,1407342,4831276,User Experience Expert,1348921,4409108,2879014.5,3060187,https://www.paylab.com/mn/salaryinfo/information-technology/user-experience-expert?lang=en
Information Technology,1407342,4831276,Web Designer,1269345,3118382,2193863.5,1849037,https://www.paylab.com/mn/salaryinfo/information-technology/web-designer?lang=en
Information Technology,1407342,4831276,Webmaster,1136616,2396344,1766480.0,1259728,https://www.paylab.com/mn/salaryinfo/information-technology/webmaster?lang=en
Information Technology,1407342,4831276,iOS Developer,1616587,6420216,4018401.5,4803629,https://www.paylab.com/mn/salaryinfo/information-technology/ios-developer?lang=en
Insurance,947778,3400659,Accounting Clerk,964266,2298697,1631481.5,1334431,https://www.paylab.com/mn/salaryinfo/insurance/accounting-clerk?lang=en
Insurance,947778,3400659,Actuary,1432792,4696120,3064456.0,3263328,https://www.paylab.com/mn/salaryinfo/insurance/actuary?lang=en
Insurance,947778,3400659,Branch Director,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/insurance/branch-director?lang=en
Insurance,947778,3400659,Department Manager,1538119,4778587,3158353.0,3240468,https://www.paylab.com/mn/salaryinfo/insurance/department-manager?lang=en
Insurance,947778,3400659,Health Care Purchasing Specialist,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/insurance/health-care-purchasing-specialist?lang=en
Insurance,947778,3400659,Health Program Development Specialist,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/insurance/health-program-development-specialist?lang=en
Insurance,947778,3400659,Insurance Broker,849006,2855894,1852450.0,2006888,https://www.paylab.com/mn/salaryinfo/insurance/insurance-broker?lang=en
Insurance,947778,3400659,Insurance Payment Control Specialist,856446,2971724,1914085.0,2115278,https://www.paylab.com/mn/salaryinfo/insurance/insurance-payment-control-specialist?lang=en
Insurance,947778,3400659,Insurance Technician,735490,2760601,1748045.5,2025111,https://www.paylab.com/mn/salaryinfo/insurance/insurance-technician?lang=en
Insurance,947778,3400659,Insurance Underwriter,1073716,3641296,2357506.0,2567580,https://www.paylab.com/mn/salaryinfo/insurance/insurance-underwriter?lang=en
Insurance,947778,3400659,Insurance administrator,1031435,2483084,1757259.5,1451649,https://www.paylab.com/mn/salaryinfo/insurance/insurance-administrator?lang=en
Insurance,947778,3400659,Loss Adjuster,885081,2907931,1896506.0,2022850,https://www.paylab.com/mn/salaryinfo/insurance/loss-adjuster?lang=en
Insurance,947778,3400659,Product Development Specialist,1288638,4006576,2647607.0,2717938,https://www.paylab.com/mn/salaryinfo/insurance/product-development-specialist?lang=en
Insurance,947778,3400659,Registry Administration Officer,1091613,2625584,1858598.5,1533971,https://www.paylab.com/mn/salaryinfo/insurance/registry-administration-officer?lang=en
Insurance,947778,3400659,Reinsurance Specialist,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/insurance/reinsurance-specialist?lang=en
"Journalism, Printing Arts & Media",921190,2578957,3D printer operator,1107837,2580710,1844273.5,1472873,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/3d-printer-operator?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Advertising Manager,1256398,3022147,2139272.5,1765749,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/advertising-manager?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Bookbinder,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/bookbinder?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Camera Operator,1108748,2574217,1841482.5,1465469,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/camera-operator?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Content provider,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/content-provider?lang=en
"Journalism, Printing Arts & Media",921190,2578957,DTP Operator,942299,2198697,1570498.0,1256398,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/dtp-operator?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Design associate,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/design-associate?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Editor,1019650,2451562,1735606.0,1431912,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/editor?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Film Editor,1007885,2272965,1640425.0,1265080,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/film-editor?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Graphic,952643,2195791,1574217.0,1243148,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/graphic?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Journalist,1015002,2415250,1715126.0,1400248,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/journalist?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Junior Graphic Designer,792624,1880045,1336334.5,1087421,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/junior-graphic-designer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Managing Editor,1046836,2552247,1799541.5,1505411,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/managing-editor?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Organizer,938386,2200840,1569613.0,1262454,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/organizer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Photo Editor,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/photo-editor?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Printer,1159762,2069596,1614679.0,909834,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/printer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Printing Technician,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/printing-technician?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Producer,1129716,2709658,1919687.0,1579942,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/producer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Proofreader,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/proofreader?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Publishing House Director,1026171,2686494,1856332.5,1660323,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/publishing-house-director?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Radio presenter and announcer,819282,2270292,1544787.0,1451010,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/radio-presenter-and-announcer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Reporter,938558,2274195,1606376.5,1335637,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/reporter?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Senior Graphic Designer,1215410,2882863,2049136.5,1667453,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/senior-graphic-designer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,Sound Engineer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/sound-engineer?lang=en
"Journalism, Printing Arts & Media",921190,2578957,TV Presenter,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/tv-presenter?lang=en
"Journalism, Printing Arts & Media",921190,2578957,TV/Film Production Assistant,1001723,2410926,1706324.5,1409203,https://www.paylab.com/mn/salaryinfo/journalism-printing-arts-media/tv-film-production-assistant?lang=en
Law & Legislation,1279082,3527662,Administrative officer,844844,2304144,1574494.0,1459300,https://www.paylab.com/mn/salaryinfo/law-legislation/administrative-officer?lang=en
Law & Legislation,1279082,3527662,Bailiff/Enforcement Officer,930826,2497735,1714280.5,1566909,https://www.paylab.com/mn/salaryinfo/law-legislation/bailiff-enforcement-officer?lang=en
Law & Legislation,1279082,3527662,Judge,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/law-legislation/judge?lang=en
Law & Legislation,1279082,3527662,Judicial assistant,1114311,2352155,1733233.0,1237844,https://www.paylab.com/mn/salaryinfo/law-legislation/judicial-assistant?lang=en
Law & Legislation,1279082,3527662,Lawyer,1287301,3567402,2427351.5,2280101,https://www.paylab.com/mn/salaryinfo/law-legislation/lawyer?lang=en
Law & Legislation,1279082,3527662,Legal advisor,1298022,3566682,2432352.0,2268660,https://www.paylab.com/mn/salaryinfo/law-legislation/legal-advisor?lang=en
Law & Legislation,1279082,3527662,Notary,1762017,4856833,3309425.0,3094816,https://www.paylab.com/mn/salaryinfo/law-legislation/notary?lang=en
Law & Legislation,1279082,3527662,Notary Associate,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/law-legislation/notary-associate?lang=en
Law & Legislation,1279082,3527662,Paralegal - law student,1071160,2261069,1666114.5,1189909,https://www.paylab.com/mn/salaryinfo/law-legislation/paralegal-law-student?lang=en
Law & Legislation,1279082,3527662,Prosecutor,1297908,3668732,2483320.0,2370824,https://www.paylab.com/mn/salaryinfo/law-legislation/prosecutor?lang=en
Law & Legislation,1279082,3527662,"Solicitor, Barrister",1780802,4905092,3342947.0,3124290,https://www.paylab.com/mn/salaryinfo/law-legislation/solicitor-barrister?lang=en
Law & Legislation,1279082,3527662,Trainee Bailiff,944131,2619396,1781763.5,1675265,https://www.paylab.com/mn/salaryinfo/law-legislation/trainee-bailiff?lang=en
Leasing,1362184,4250546,Claims Administrator,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/leasing/claims-administrator?lang=en
Leasing,1362184,4250546,Leasing Consultant,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/leasing/leasing-consultant?lang=en
Leasing,1362184,4250546,Leasing Director,2371392,9581915,5976653.5,7210523,https://www.paylab.com/mn/salaryinfo/leasing/leasing-director?lang=en
Leasing,1362184,4250546,Risk Manager,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/leasing/risk-manager?lang=en
Management,1219748,4755187,Account Director,1435223,5646104,3540663.5,4210881,https://www.paylab.com/mn/salaryinfo/management/account-director?lang=en
Management,1219748,4755187,Art Director,1081193,4293600,2687396.5,3212407,https://www.paylab.com/mn/salaryinfo/management/art-director?lang=en
Management,1219748,4755187,Auto Repair Shop Manager,1052819,4119766,2586292.5,3066947,https://www.paylab.com/mn/salaryinfo/management/auto-repair-shop-manager?lang=en
Management,1219748,4755187,Brand Manager,1528197,4121116,2824656.5,2592919,https://www.paylab.com/mn/salaryinfo/management/brand-manager?lang=en
Management,1219748,4755187,Business Development Manager,1467054,5843231,3655142.5,4376177,https://www.paylab.com/mn/salaryinfo/management/business-development-manager?lang=en
Management,1219748,4755187,Business Group Manager,1469972,5341421,3405696.5,3871449,https://www.paylab.com/mn/salaryinfo/management/business-group-manager?lang=en
Management,1219748,4755187,Call Centre Manager,1305412,4895627,3100519.5,3590215,https://www.paylab.com/mn/salaryinfo/management/call-centre-manager?lang=en
Management,1219748,4755187,Car Fleet Manager,917353,3631932,2274642.5,2714579,https://www.paylab.com/mn/salaryinfo/management/car-fleet-manager?lang=en
Management,1219748,4755187,Department Manager,1160440,4714417,2937428.5,3553977,https://www.paylab.com/mn/salaryinfo/management/department-manager?lang=en
Management,1219748,4755187,Design manager,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/management/design-manager?lang=en
Management,1219748,4755187,ESG manager,1303056,5595487,3449271.5,4292431,https://www.paylab.com/mn/salaryinfo/management/esg-manager?lang=en
Management,1219748,4755187,Editor-In-Chief,1040961,3979910,2510435.5,2938949,https://www.paylab.com/mn/salaryinfo/management/editor-in-chief?lang=en
Management,1219748,4755187,Event Manager,1195103,3226544,2210823.5,2031441,https://www.paylab.com/mn/salaryinfo/management/event-manager?lang=en
Management,1219748,4755187,Facility Manager,1376841,3701368,2539104.5,2324527,https://www.paylab.com/mn/salaryinfo/management/facility-manager?lang=en
Management,1219748,4755187,Finance Manager,1689573,6600353,4144963.0,4910780,https://www.paylab.com/mn/salaryinfo/management/finance-manager?lang=en
Management,1219748,4755187,HR Manager,1353334,5053511,3203422.5,3700177,https://www.paylab.com/mn/salaryinfo/management/hr-manager?lang=en
Management,1219748,4755187,Head of Customer Support,939942,4402291,2671116.5,3462349,https://www.paylab.com/mn/salaryinfo/management/head-of-customer-support?lang=en
Management,1219748,4755187,Head of controlling,1581271,6437970,4009620.5,4856699,https://www.paylab.com/mn/salaryinfo/management/head-of-controlling?lang=en
Management,1219748,4755187,Head of product development,1995473,7890321,4942897.0,5894848,https://www.paylab.com/mn/salaryinfo/management/head-of-product-development?lang=en
Management,1219748,4755187,Head of the Legal Department,1722844,6461102,4091973.0,4738258,https://www.paylab.com/mn/salaryinfo/management/head-of-the-legal-department?lang=en
Management,1219748,4755187,Hotel manager,1106668,4468667,2787667.5,3361999,https://www.paylab.com/mn/salaryinfo/management/hotel-manager?lang=en
Management,1219748,4755187,IT Manager,1842514,7314788,4578651.0,5472274,https://www.paylab.com/mn/salaryinfo/management/it-manager?lang=en
Management,1219748,4755187,Junior Project Manager,909155,3394894,2152024.5,2485739,https://www.paylab.com/mn/salaryinfo/management/junior-project-manager?lang=en
Management,1219748,4755187,Logistics Manager,1196417,4621932,2909174.5,3425515,https://www.paylab.com/mn/salaryinfo/management/logistics-manager?lang=en
Management,1219748,4755187,Maintenance Supervisor,1103698,4392483,2748090.5,3288785,https://www.paylab.com/mn/salaryinfo/management/maintenance-supervisor?lang=en
Management,1219748,4755187,Marketing Manager,1175125,4563060,2869092.5,3387935,https://www.paylab.com/mn/salaryinfo/management/marketing-manager?lang=en
Management,1219748,4755187,Postmaster,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/management/postmaster?lang=en
Management,1219748,4755187,Process Manager,1209476,4677473,2943474.5,3467997,https://www.paylab.com/mn/salaryinfo/management/process-manager?lang=en
Management,1219748,4755187,Product owner,1530660,5952577,3741618.5,4421917,https://www.paylab.com/mn/salaryinfo/management/product-owner?lang=en
Management,1219748,4755187,Production Manager,1223592,4605128,2914360.0,3381536,https://www.paylab.com/mn/salaryinfo/management/production-manager?lang=en
Management,1219748,4755187,Production Supervisor,846184,3290631,2068407.5,2444447,https://www.paylab.com/mn/salaryinfo/management/production-supervisor?lang=en
Management,1219748,4755187,Project Manager,1127814,4547352,2837583.0,3419538,https://www.paylab.com/mn/salaryinfo/management/project-manager?lang=en
Management,1219748,4755187,Purchasing Manager,1142096,4545298,2843697.0,3403202,https://www.paylab.com/mn/salaryinfo/management/purchasing-manager?lang=en
Management,1219748,4755187,Quality Manager,1267348,4656839,2962093.5,3389491,https://www.paylab.com/mn/salaryinfo/management/quality-manager?lang=en
Management,1219748,4755187,Regional / Area Manager,1379268,5460403,3419835.5,4081135,https://www.paylab.com/mn/salaryinfo/management/regional-area-manager?lang=en
Management,1219748,4755187,Restaurant manager,986998,3754112,2370555.0,2767114,https://www.paylab.com/mn/salaryinfo/management/restaurant-manager?lang=en
Management,1219748,4755187,Returns Department Manager,856585,3345969,2101277.0,2489384,https://www.paylab.com/mn/salaryinfo/management/returns-department-manager?lang=en
Management,1219748,4755187,Risk Manager,1859390,4919266,3389328.0,3059876,https://www.paylab.com/mn/salaryinfo/management/risk-manager?lang=en
Management,1219748,4755187,Sales Manager,1169804,4754778,2962291.0,3584974,https://www.paylab.com/mn/salaryinfo/management/sales-manager?lang=en
Management,1219748,4755187,Sales Office Manager,1167616,4242753,2705184.5,3075137,https://www.paylab.com/mn/salaryinfo/management/sales-office-manager?lang=en
Management,1219748,4755187,Security Service Manager,943314,3644158,2293736.0,2700844,https://www.paylab.com/mn/salaryinfo/management/security-service-manager?lang=en
Management,1219748,4755187,Senior Project Manager,1620712,5899114,3759913.0,4278402,https://www.paylab.com/mn/salaryinfo/management/senior-project-manager?lang=en
Management,1219748,4755187,Storekeeper,926919,2573510,1750214.5,1646591,https://www.paylab.com/mn/salaryinfo/management/storekeeper?lang=en
Management,1219748,4755187,Team leader,1172730,4485606,2829168.0,3312876,https://www.paylab.com/mn/salaryinfo/management/team-leader?lang=en
Management,1219748,4755187,Technical Manager,1251835,5468615,3360225.0,4216780,https://www.paylab.com/mn/salaryinfo/management/technical-manager?lang=en
Management,1219748,4755187,Testing manager,1565182,5953273,3759227.5,4388091,https://www.paylab.com/mn/salaryinfo/management/testing-manager?lang=en
Management,1219748,4755187,Transport manager,1059944,4196474,2628209.0,3136530,https://www.paylab.com/mn/salaryinfo/management/transport-manager?lang=en
Management,1219748,4755187,Warehouse Manager,780127,3113671,1946899.0,2333544,https://www.paylab.com/mn/salaryinfo/management/warehouse-manager?lang=en
"Marketing, Advertising, PR",997789,3037225,Account Executive,1178331,3344117,2261224.0,2165786,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/account-executive?lang=en
"Marketing, Advertising, PR",997789,3037225,Account Manager,1108943,3490538,2299740.5,2381595,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/account-manager?lang=en
"Marketing, Advertising, PR",997789,3037225,CRM specialist,1340935,2950906,2145920.5,1609971,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/crm-specialist?lang=en
"Marketing, Advertising, PR",997789,3037225,Copywriter,894452,2633198,1763825.0,1738746,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/copywriter?lang=en
"Marketing, Advertising, PR",997789,3037225,DTP Operator,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/dtp-operator?lang=en
"Marketing, Advertising, PR",997789,3037225,Digital marketing manager,1170223,4193677,2681950.0,3023454,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/digital-marketing-manager?lang=en
"Marketing, Advertising, PR",997789,3037225,Digital marketing specialist,1069636,2920277,1994956.5,1850641,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/digital-marketing-specialist?lang=en
"Marketing, Advertising, PR",997789,3037225,Graphic Designer,1014720,2416129,1715424.5,1401409,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/graphic-designer?lang=en
"Marketing, Advertising, PR",997789,3037225,Internal Communication Specialist,1026346,3075781,2051063.5,2049435,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/internal-communication-specialist?lang=en
"Marketing, Advertising, PR",997789,3037225,Marketing Analyst,1102444,3296558,2199501.0,2194114,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/marketing-analyst?lang=en
"Marketing, Advertising, PR",997789,3037225,Marketing Officer,855131,2527307,1691219.0,1672176,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/marketing-officer?lang=en
"Marketing, Advertising, PR",997789,3037225,Marketing Specialist,1023443,2904431,1963937.0,1880988,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/marketing-specialist?lang=en
"Marketing, Advertising, PR",997789,3037225,Marketing assistant,888567,1797712,1343139.5,909145,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/marketing-assistant?lang=en
"Marketing, Advertising, PR",997789,3037225,Media Buyer,1138763,3394898,2266830.5,2256135,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/media-buyer?lang=en
"Marketing, Advertising, PR",997789,3037225,Media Planner,1023502,3051279,2037390.5,2027777,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/media-planner?lang=en
"Marketing, Advertising, PR",997789,3037225,PPC specialist,1077594,2565930,1821762.0,1488336,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/ppc-specialist?lang=en
"Marketing, Advertising, PR",997789,3037225,PR Manager,1045657,3640052,2342854.5,2594395,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/pr-manager?lang=en
"Marketing, Advertising, PR",997789,3037225,Product Marketing Manager,1242713,4267596,2755154.5,3024883,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/product-marketing-manager?lang=en
"Marketing, Advertising, PR",997789,3037225,Promotional Assistant,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/promotional-assistant?lang=en
"Marketing, Advertising, PR",997789,3037225,SEO analyst,1179990,2727331,1953660.5,1547341,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/seo-analyst?lang=en
"Marketing, Advertising, PR",997789,3037225,Social media specialist,883914,2574786,1729350.0,1690872,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/social-media-specialist?lang=en
"Marketing, Advertising, PR",997789,3037225,Web Designer,1200513,2695592,1948052.5,1495079,https://www.paylab.com/mn/salaryinfo/marketing-advertising-pr/web-designer?lang=en
Mechanical Engineering,1092148,2958316,Automation engineer,1453362,3823183,2638272.5,2369821,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/automation-engineer?lang=en
Mechanical Engineering,1092148,2958316,Automation planner,1325087,3422244,2373665.5,2097157,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/automation-planner?lang=en
Mechanical Engineering,1092148,2958316,CNC Machine Setter,1022013,2581909,1801961.0,1559896,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/cnc-machine-setter?lang=en
Mechanical Engineering,1092148,2958316,CNC Programmer,1005967,2635889,1820928.0,1629922,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/cnc-programmer?lang=en
Mechanical Engineering,1092148,2958316,Cutter/Grinder/Polisher,1001969,2109519,1555744.0,1107550,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/cutter-grinder-polisher?lang=en
Mechanical Engineering,1092148,2958316,Design Engineer,1078196,2911364,1994780.0,1833168,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/design-engineer?lang=en
Mechanical Engineering,1092148,2958316,Design Technician,1282676,3334674,2308675.0,2051998,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/design-technician?lang=en
Mechanical Engineering,1092148,2958316,Fitter/Assembler,950431,2063373,1506902.0,1112942,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/fitter-assembler?lang=en
Mechanical Engineering,1092148,2958316,Foundry worker,803882,1762601,1283241.5,958719,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/foundry-worker?lang=en
Mechanical Engineering,1092148,2958316,Lathe operator,1016769,2146158,1581463.5,1129389,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/lathe-operator?lang=en
Mechanical Engineering,1092148,2958316,Machine Fitter,1101651,2295935,1698793.0,1194284,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/machine-fitter?lang=en
Mechanical Engineering,1092148,2958316,Machine Operator,760237,1689182,1224709.5,928945,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/machine-operator?lang=en
Mechanical Engineering,1092148,2958316,"Machine Operator, Machinist",1252622,2481944,1867283.0,1229322,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/machine-operator-machinist?lang=en
Mechanical Engineering,1092148,2958316,Maintenance Engineer,1346977,3402906,2374941.5,2055929,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/maintenance-engineer?lang=en
Mechanical Engineering,1092148,2958316,Mechanical Design Engineer – Automation,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/mechanical-design-engineer-automation?lang=en
Mechanical Engineering,1092148,2958316,Mechanical Engineer,1284726,3296584,2290655.0,2011858,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/mechanical-engineer?lang=en
Mechanical Engineering,1092148,2958316,Mechanization Manager,1553724,4510797,3032260.5,2957073,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/mechanization-manager?lang=en
Mechanical Engineering,1092148,2958316,Metalworker,1215994,2436902,1826448.0,1220908,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/metalworker?lang=en
Mechanical Engineering,1092148,2958316,Milling-Machine Operator,1028650,2160878,1594764.0,1132228,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/milling-machine-operator?lang=en
Mechanical Engineering,1092148,2958316,Operations Supervisor,1201885,3361452,2281668.5,2159567,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/operations-supervisor?lang=en
Mechanical Engineering,1092148,2958316,Process Engineer,1246805,3290114,2268459.5,2043309,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/process-engineer?lang=en
Mechanical Engineering,1092148,2958316,Production Manager,1296843,3546547,2421695.0,2249704,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/production-manager?lang=en
Mechanical Engineering,1092148,2958316,Production Planner,1053272,2755789,1904530.5,1702517,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/production-planner?lang=en
Mechanical Engineering,1092148,2958316,Qualified Mechanical Engineer,1469308,3785666,2627487.0,2316358,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/qualified-mechanical-engineer?lang=en
Mechanical Engineering,1092148,2958316,Service Engineer,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/service-engineer?lang=en
Mechanical Engineering,1092148,2958316,Smith,1161558,2376687,1769122.5,1215129,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/smith?lang=en
Mechanical Engineering,1092148,2958316,Superintendent,1264205,3522474,2393339.5,2258269,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/superintendent?lang=en
Mechanical Engineering,1092148,2958316,Technical product engineer,1468693,3831083,2649888.0,2362390,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/technical-product-engineer?lang=en
Mechanical Engineering,1092148,2958316,Technician,1019850,2675311,1847580.5,1655461,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/technician?lang=en
Mechanical Engineering,1092148,2958316,Technologist,1037386,2695378,1866382.0,1657992,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/technologist?lang=en
Mechanical Engineering,1092148,2958316,Varnisher,0,0,0.0,0,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/varnisher?lang=en
Mechanical Engineering,1092148,2958316,Welder,1131319,2359727,1745523.0,1228408,https://www.paylab.com/mn/salaryinfo/mechanical-engineering/welder?lang=en
Medicine & Social Care,1025174,2736916,Ambulance Driver,804592,2321241,1562916.5,1516649,https://www.paylab.com/mn/salaryinfo/medicine-social-care/ambulance-driver?lang=en
Medicine & Social Care,1025174,2736916,Ambulance Paramedic,1016332,2720316,1868324.0,1703984,https://www.paylab.com/mn/salaryinfo/medicine-social-care/ambulance-paramedic?lang=en
Medicine & Social Care,1025174,2736916,Anesthetist,1698398,3860275,2779336.5,2161877,https://www.paylab.com/mn/salaryinfo/medicine-social-care/anesthetist?lang=en
Medicine & Social Care,1025174,2736916,Caregiver,597959,1902385,1250172.0,1304426,https://www.paylab.com/mn/salaryinfo/medicine-social-care/caregiver?lang=en
Medicine & Social Care,1025174,2736916,"Carer, Personal Assistant",908485,1603181,1255833.0,694696,https://www.paylab.com/mn/salaryinfo/medicine-social-care/carer-personal-assistant?lang=en
Medicine & Social Care,1025174,2736916,Caseworker,769291,2273256,1521273.5,1503965,https://www.paylab.com/mn/salaryinfo/medicine-social-care/caseworker?lang=en
